state,stateImg,parties,title,href,dateFiled,dateDecided,excerpt,electionAdministration,felonyDisenfranchisement,inPersonVoting,postElectionLitigation,redistrictingLitigation,registration,voteByMail,victory,caseStatus
Georgia,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-georgia-01-1.png,"New Georgia Project v. Evans","Georgia Runoff Early Vote (Clarke County)","https://www.democracydocket.com/cases/georgia-runoff-early-vote-clarke-county/",2020-12-15,2021-01-06,"Lawsuit challenging inadequate early voting dates for the 2021 Georgia Senate runoff elections.",false,false,true,false,false,false,false,false,Decided
Georgia,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-georgia-01-1.png,"New Georgia Project v. Cooney","Georgia Runoff Early Vote (Fulton County)","https://www.democracydocket.com/cases/georgia-runoff-early-vote-fulton-county/",2020-12-16,2021-01-06,"Lawsuit challenging inadequate early voting dates for the 2021 Georgia Senate runoff elections.",false,false,true,false,false,false,false,false,Decided
Michigan,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-michigan-01-1.png,"Donald J. Trump for President, Inc. v. Benson","Michigan Absentee Ballot Counting Intervention","https://www.democracydocket.com/cases/michigan-absentee-counting-intervention/",2020-11-04,2021-01-06,"Trump lawsuit seeking to stop the counting of absentee ballots in the 2020 presidential election in Michigan.",false,false,false,true,false,false,false,true,Decided
Arizona,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-arizona-01-1.png,"Yazzie v. Hobbs","Arizona Navajo Nation Mail-in Ballot Challenge","https://www.democracydocket.com/cases/arizona-navajo-nation-intervention/",2020-08-26,2021-01-06,"Lawsuit filed by the Navajo Nation challenging Arizona’s ballot receipt deadline for mail-in ballots.",false,false,false,false,false,false,true,false,Decided
Georgia,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-georgia-01-1.png,"Schmitz v. Fulton County Board of Registration and Elections","Georgia Fulton County Voter Purge","https://www.democracydocket.com/cases/georgia-fulton-county-voter-purge/",2020-08-13,2021-01-05,"Lawsuit seeking to purge voters from Fulton County, Georgia’s rolls.",true,false,false,false,false,false,false,true,Decided
California,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-california-01-1.png,"Election Integrity Project California v. Weber","California Mail-in Voting Challenge","https://www.democracydocket.com/cases/california-mail-in-voting-challenge/",2021-01-04,undefined,"Lawsuit filed by an “election integrity” group, Election Integrity Project California (EIPCa), and voters, including two failed congressional and Senate candidates, against California Secretary of State Shirley Weber (D), California Attorney General Rob Bonta (D) and several county registrars of voters.",false,false,false,false,false,false,true,false,Appealed
The should-be state of District of Columbia,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-washdc-01-1.png,"Wisconsin Voters Alliance v. Pence","District of Columbia Trump Election Challenge","https://www.democracydocket.com/cases/district-of-columbia-trump-election-challenge/",2020-12-22,2021-01-04,"Republican lawsuit challenging the outcome of the 2020 presidential election.",false,false,false,true,false,false,false,true,Decided
Texas,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-texas-01-1.png,"Gohmert v. Pence","Texas Electoral Count Challenge","https://www.democracydocket.com/cases/texas-electoral-count-challenge/",2020-12-27,2021-01-02,"Republican lawsuit against Vice President Mike Pence challenging the constitutionality of the Electoral Count Act.",false,false,false,true,false,false,false,true,Decided
Georgia,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-georgia-01-1.png,"New Georgia Project v. Shelton","Georgia Runoff Early Vote (Houston County)","https://www.democracydocket.com/cases/georgia-runoff-early-vote-houston-county/",2020-12-16,2021-01-02,"Lawsuit challenging the lack of early voting opportunities in Houston County, Georgia.",false,false,true,false,false,false,false,false,Decided
Georgia,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-georgia-01-1.png,"Republican National Committee v. State Election Board","Georgia Runoff Election Challenge #1","https://www.democracydocket.com/cases/georgia-runoff-election-challenge/",2020-12-08,2020-12-29,"Republican lawsuit challenging several aspects of the 2021 Georgia Senate runoff elections.",false,false,true,false,false,false,true,true,Decided
Minnesota,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-minnesota-01-1.png,"Kistner v. Simon","Minnesota 2nd Congressional District Election Contest (Dakota County)","https://www.democracydocket.com/cases/minnesota-second-congressional-district-election-contest/",2020-11-27,2020-12-24,"Republican lawsuit seeking to overturn the 2020 presidential election results in Dakota County, Minnesota.",false,false,false,true,false,false,false,true,Decided
Georgia,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-georgia-01-1.png,"Georgia Republican Party v. Raffensperger","Georgia Runoff Election Challenge #3","https://www.democracydocket.com/cases/georgia-runoff-challenge-3/",2020-12-10,2020-12-23,"Republican lawsuit challenging the signature verification process for the 2021 Georgia Senate runoff elections.",false,false,false,false,false,false,true,true,Decided
Georgia,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-georgia-01-1.png,"Georgia Republican Party v. Raffensperger","Georgia Runoff Election Challenge #4","https://www.democracydocket.com/cases/georgia-runoff-election-challenge-4/",2020-12-17,2020-12-23,"Republican lawsuit seeking to modify election administration practices ahead of the 2021 Georgia Senate runoff elections.",false,false,true,false,false,true,true,true,Decided
Georgia,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-georgia-01-1.png,"Fair Fight v. True the Vote","Georgia Voter Intimidation Challenge","https://www.democracydocket.com/cases/georgia-voter-intimidation-suit/",2020-12-23,undefined,"Lawsuit challenging third-party voter intimidation practices in Georgia.",true,false,false,false,false,false,false,false,Filed
Iowa,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-iowa-01-1.png,"Hart v. Miller-Meeks","Iowa 2nd Congressional District Election Contest","https://www.democracydocket.com/cases/iowa-second-congressional-district-election-contest/",2020-12-22,undefined,"Election contest challenging the winner of Iowa’s 2nd District in the 2020 election.",false,false,false,true,false,false,false,false,Decided
Arizona,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-arizona-01-1.png,"Arizona Republican Party v. Fontes","Arizona Election Audit Challenge","https://www.democracydocket.com/cases/arizona-election-audit-challenge/",2020-11-12,2020-12-21,"Republican lawsuit seeking an expansion of Arizona’s 2020 general election audit.",false,false,false,true,false,false,false,true,Decided
Minnesota,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-minnesota-01-1.png,"Jensen v. Simon","Minnesota Congressional District Election Contests (Ramsey County)","https://www.democracydocket.com/cases/minnesota-second-congressional-district-election-contest-ramsey-county/",2020-12-01,2020-12-18,"Republican lawsuit seeking to overturn the 2020 general election results in three Michigan congressional districts.",false,false,false,true,false,false,false,true,Decided
South Carolina,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-southcarolina-01-1.png,"Middleton v. Andino","South Carolina COVID-19 Election Relief (Vote By Mail)","https://www.democracydocket.com/cases/south-carolina-covid-19-election-relief/",2020-05-01,2020-12-17,"Democratic lawsuit challenging South Carolina’s vote by mail restrictions ahead of the 2020 general election.",false,false,false,false,false,false,true,false,Decided
South Carolina,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-southcarolina-01-1.png,"Shernoff v. Andino","South Carolina Cure Guidance","https://www.democracydocket.com/cases/south-carolina-cure/",2020-10-18,2020-12-17,"Democratic lawsuit challenging South Carolina’s lack of cure opportunities to fix mail-in ballots with certain deficiencies.",false,false,false,false,false,false,true,true,Decided
Texas,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-texas-01-1.png,"Texas v. Pennsylvania","Texas SCOTUS Decertification Challenge","https://www.democracydocket.com/cases/texas-scotus-decertification-challenge/",2020-12-07,2020-12-11,"Lawsuit brought by Texas against Pennsylvania, Wisconsin, Georgia and Michigan seeking to invalidate their election results.",false,false,false,true,false,false,false,true,Decided
Mississippi,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-mississippi-01-1.png,"McLemore v. Hosemann","Mississippi Election System","https://www.democracydocket.com/cases/mississippi-election-system/",2019-05-30,2020-12-10,"Lawsuit challenging provisions of the 1890 Mississippi Constitution regarding the state’s election system.",true,false,false,false,false,false,false,true,Decided
Pennsylvania,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-pennslyvania-01-1.png,"Metcalfe v. Wolf","Pennsylvania Decertification Challenge","https://www.democracydocket.com/cases/pennsylvania-decertification-challenge/",2020-12-04,2020-12-10,"Republican lawsuit seeking to decertify the 2020 presidential election results in Pennsylvania.",false,false,false,true,false,false,false,true,Decided
Minnesota,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-minnesota-01-1.png,"Carson v. Simon","Minnesota Receipt Deadline Challenge","https://www.democracydocket.com/cases/minnesota-receipt-deadline-challenge/",2020-09-22,2020-12-09,"Republican lawsuit challenging Minnesota’s extension of its ballot receipt deadline.",false,false,false,false,false,false,true,false,Decided
Michigan,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-michigan-01-1.png,"Johnson v. Benson","Michigan Thomas More Society Election Challenge","https://www.democracydocket.com/cases/michigan-thomas-more-society-election-challenge/",2020-11-26,2020-12-09,"Conservative lawsuit seeking to delay certification of Michigan’s 2020 presidential election results.",false,false,false,true,false,false,false,true,Decided
Georgia,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-georgia-01-1.png,"Wood v. Raffensperger","Georgia Election Law Contest","https://www.democracydocket.com/cases/georgia-election-law-contest/",2020-11-25,2020-12-08,"Lawsuit seeking to nullify the 2020 presidential election results in Georgia.",false,false,false,true,false,false,false,true,Decided
Nevada,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-nevada-01-1.png,"Law v. Whitmer","Nevada Election Law Contest","https://www.democracydocket.com/cases/nevada-election-law-contest/",2020-11-17,2020-12-08,"Trump lawsuit alleging voter fraud in Nevada.",true,false,false,true,false,false,true,true,Decided
Pennsylvania,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-pennslyvania-01-1.png,"Donald J. Trump for President, Inc. v. Bucks County Board of Elections","Pennsylvania Bucks County BOE Appeal","https://www.democracydocket.com/cases/pennsylvania-bucks-county-boe-appeal/",2020-11-09,2020-12-08,"Trump petition challenging Bucks County, Pennsylvania’s decision to count certain mail-in ballots.",false,false,false,true,false,false,false,true,Decided
Arizona,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-arizona-01-1.png,"Stevenson v. Ducey","Arizona Election Contest #2","https://www.democracydocket.com/cases/arizona-election-contest-2/",2020-12-04,2020-12-07,"Republican lawsuit seeking to vacate the certification of 2020 presidential election results in Arizona.",false,false,false,true,false,false,false,true,Decided
Wisconsin,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-wisconsin-01-1.png,"Wisconsin Voters Alliance v. Wisconsin Elections Commission","Wisconsin Certification Challenge","https://www.democracydocket.com/cases/wisconsin-certification-challenge/",2020-11-23,2020-12-04,"Lawsuit seeking to block certification of the 2020 presidential election results in Wisconsin.",false,false,false,true,false,false,false,true,Decided
Minnesota,https://www.democracydocket.com/wp-content/uploads/2021/08/icon_state-minnesota-01-1.png,"Kistner v. Simon","Minnesota Election Certification Challenge","https://www.democracydocket.com/cases/minnesota-election-certification-challenge/",2020-11-24,2020-12-04,"Lawsuit seeking to delay certification of the 2020 presidential election results in Minnesota.",false,false,false,true,false,false,false,true,Decided
