id,publishDate,title,url,publication,authors,authorList,image,sentence,country,bias,mediaOutletType,hasElias,hasDemocracyDocket
173675,2020-03-24,Hillary Clinton Uses Coronavirus Crisis in Call To Make ‘Voting by Mail the Norm’,https://www.westernjournal.com/hillary-clinton-uses-coronavirus-crisis-call-make-voting-mail-norm/?utm_source=facebook&utm_medium=rightalertspolls&utm_campaign=lminetwork&utm_content=2020-03-24,The Western Journal,"Jack Davis, C. Douglas Golden, Samuel Short, Michael Schwarz, Randy Desoto, Bryan Chai, Contributor, Jack Davis Is A Freelance Writer Who Joined The Western Journal In July, Chronicled The Campaign That Saw President Donald Trump Elected. Since Then, He Has Written Extensively For The Western Journal On The Trump Administration As Well As Foreign Policy","Bryan Chai, C. Douglas Golden, Jack Davis, Michael Schwarz, Randy Desoto, Samuel Short",https://www.westernjournal.com/wp-content/uploads/2020/03/Hillary-Clinton.jpg,"The former secretary of state and failed presidential candidate shared a tweet Wednesday by Democratic Party attorney Marc Elias, who framed the push for voting by mail as an effort to keep voters safe and elections on track in the wake of the coronavirus pandemic.",United States,Right,Web Publication,True,True
176106,2024-11-05,The Poynter and PolitiFact guide to reliable news and information on election night,https://www.poynter.org/reporting-editing/2024/where-to-find-election-news/,Poynter,"Louis Jacobson, Louis Jacobson Has Been With Politifact Since, Currently As Chief Correspondent. Previously, He Served As Senior Correspondent, Deputy Editor. Before Joining Politifact, He, .Wp-Block-Co-Authors-Plus-Coauthors.Is-Layout-Flow, Class, Wp-Block-Co-Authors-Plus, Display Inline","Deputy Editor. Before Joining Politifact, He Served As Senior Correspondent, Louis Jacobson",https://www.poynter.org/wp-content/uploads/2024/11/AP24310521705948.jpg,"Nate Persily, Stanford University law professor (@persily)

Jessica Huseman, Votebeat (@JessicaHuseman)

Chris Stirewalt, American Enterprise Institute (@ChrisStirewalt)

Marc Elias, Democracy Docket (@marceelias)

Amy Sherman, PolitiFact (@AmySherman1).",United States,Center,Research Organization,True,True
176356,2021-10-20,The Freedom to Vote Act is almost certainly doomed,https://www.vox.com/22736509/freedom-to-vote-act,Vox,Fabiola Cineas,Fabiola Cineas,https://platform.vox.com/wp-content/uploads/sites/2/chorus/uploads/chorus_asset/file/22942581/1233356103.jpg?quality=90&strip=all&crop=0%2C19.117814545289%2C100%2C78.525595058321&w=1200,"And while the Freedom to Vote Act does require nonpartisan rules for redistricting, it no longer calls for states to use independent commissions when drawing new congressional districts, according to Democracy Docket.",United States,Center Left,Web Publication,False,True
175638,2025-10-22,Trump’s ‘Election Integrity’ Chief Freaks Out Officials,https://www.thedailybeast.com/trumps-election-integrity-chief-freaks-out-officials-on-maga-call/,Daily Beast,"Isabel Van Brugen, Freelance Writer, William Vaillancourt, Got A Tip, Send It To The Daily Beast, Wiktoria Gucia, Josh Fiallo, Olivia Ralph, Tom Sykes","Freelance Writer, Got A Tip, Isabel Van Brugen, Josh Fiallo, Olivia Ralph, Send It To The Daily Beast, Tom Sykes, Wiktoria Gucia, William Vaillancourt",https://www.thedailybeast.com/resizer/v2/7QECGFSAJFBFDGJRXM5C25DVKM.jpg?smart=true&auth=f1019b77902f0690dd175b0a8b53a654538f5185a65088697007459a416ced05&width=1200&height=630,"On the day of the Capitol riots on Jan. 6, 2021, Trump pushed a false claim that appeared to have come from Honey herself, Democracy Docket reported, “In Pennsylvania, you had 205,000 more votes than you had voters.”",United States,Left,Web Publication,False,True
176531,2020-11-19,Trump campaign is 1-29 in post-election lawsuits after latest defeat,https://www.newsweek.com/trump-campaign-1-29-post-election-lawsuits-after-latest-defeat-1548791?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1605814414,Newsweek,"Meghan Roos, Live Blog Writer","Live Blog Writer, Meghan Roos",https://assets.newsweek.com/wp-content/uploads/2025/08/1673066-president-donald-trump.jpg?w=1200crop=1,"According to Marc Elias, the founder of the voting rights group Democracy Docket, Trump's campaign and the GOP were involved in at least 22 active election-related cases as of Thursday morning, before Trump's campaign dismissed a lawsuit filed in Michigan.",United States,Center Right,National News Outlet,True,True
176860,2023-11-17,Jenna Ellis's war with MAGA hits a boiling point,https://www.newsweek.com/jennis-ellis-war-maga-hits-boiling-point-1844775,Newsweek,"Rachel Dobkin, Weekend Reporter","Rachel Dobkin, Weekend Reporter",https://assets.newsweek.com/wp-content/uploads/2025/08/2311026-jenna-ellis.jpg?w=1200crop=1,"Marc E. Elias, the founder of Democracy Docket, a progressive news outlet, replied to Ellis' post: ""I was with you for the first three and then you lost me at the end...""

Ellis pleaded guilty in late October to one felony count of aiding and abetting false statements and writings and agreed to five years of probation, a $5,000 fine, and to perform 100 hours of community service.",United States,Center Right,National News Outlet,False,True
176423,2021-05-09,Anti-Democratic Florida GOP Rotten to the Core,https://www.opednews.com/articles/Anti-Democratic-Florida-GO-by-Steve-Schneider-Anti-democratic_Florida-Politics_Freedom_Future-210509-500.html,OpEd News ,Steve,Steve,https://www.opednews.com/populum/visuals/2026/02/2026-02-514356-320-YouTubeVideos-vi_1s9y3TzZ7ss_mqdefault.jpg,"You can learn about the Constitutional offenses the new law commits by reading the lawsuit online, for free, compliments of Democracy Docket.",United States,Left,Web Publication,False,True
177945,2024-02-15,What the new Wisconsin maps mean for Republicans ahead of pivotal November,https://www.washingtonexaminer.com/news/2857779/what-new-wisconsin-maps-mean-republicans-pivotal-november/,Washington Examiner,Eden Villalovas,Eden Villalovas,"https://www.washingtonexaminer.com/wp-content/uploads/2024/01/AP24017582635854-scaled.jpg?resize=1200,683","Republicans could find a voter to argue the maps are unlawfully racially gerrymanders, which would be reviewed by a three-judge panel, two of which would be picked by the conservative chief judge of the 7th U.S. Circuit Court of Appeals, Democracy Docket reported.",United States,Center Right,National News Outlet,False,True
177921,2023-06-21,Report: Near-record number of restrictive voting laws enacted in 2023,https://www.kjrh.com/report-near-record-number-of-restrictive-voting-laws-enacted-in-2023,KJRH,Chloe Nordquist,Chloe Nordquist,https://ewscripps.brightspotcdn.com/dims4/default/b16a0d8/2147483647/strip/true/crop/960x504+0+108/resize/1200x630!/quality/90/?url=https%3A%2F%2Fcdn.scrippsnews.com%2Fimages%2Fvideos%2Fz%2F1687361697_erqMjQ.jpg,"There are currently 31 other active federal cases that are similar to the Alabama case and involve redistricting, according to the Democracy Docket, a progressive platform for voting rights that tracks election litigation.

SEE MORE: Supreme Court rules for Black voters in Alabama in redistricting case

Trending stories at Scrippsnews.com",United States,Center,Local Broadcast News,False,True
177908,2023-03-14,New Mexico voting rights bill heads to governor for signature,https://krdo.com/news/2023/03/14/new-mexico-voting-rights-bill-heads-to-governor-for-signature/,KDRO,Cnn Newssource,,https://krdo.b-cdn.net/2025/01/Untitled-design-2024-02-27T104337.412.webp,"The New Mexico bill is one of nearly 70 introduced around the country that would restore voting rights for ex-felons, according to Democracy Docket.",United States,Unspecified,Local Broadcast News,False,True
177889,2024-03-15,Marc Elias using ‘fringe’ theories to sow 2024 chaos: Election expert,https://www.washingtonexaminer.com/news/justice/2919881/marc-elias-using-fringe-theories-sow-2024-chaos-election-expert/,Washington Examiner,Kaelan Deese,Kaelan Deese,"https://www.washingtonexaminer.com/wp-content/uploads/2024/03/AP081204036255.jpg?resize=1200,683","Meanwhile, the Elias-founded election blog Democracy Docket is working overtime to punch back at a new lawsuit filed Thursday in Pennsylvania that also takes aim at mail-in ballot drop-off locations in Allegheny County, which covers Pittsburgh, the area where Biden defeated Trump by his widest margin, by more than 150,000 votes in 2020.",United States,Center Right,National News Outlet,True,True
177755,2024-05-24,Judgment Day: New election laws set to shape how millions vote in November,https://www.washingtonexaminer.com/news/campaigns/3013233/new-election-laws-shape-millions-vote-november/,Washington Examiner,"Hailey Bullis, Mabinty Quarshie","Hailey Bullis, Mabinty Quarshie","https://www.washingtonexaminer.com/wp-content/uploads/2024/05/maricopa-county-election.jpg?resize=1200,683","David Fox, a partner at Elias Law Group who argued that the Wisconsin decision should be overturned in front of the high court, told the Washington Examiner that the elimination of ballot boxes creates a higher risk that a ballot will be received too late to be counted.",United States,Center Right,National News Outlet,True,True
177591,2024-09-19,GOP legal army guards against repeat of Trump's stolen election claims,https://www.washingtonexaminer.com/news/campaigns/presidential/3155588/republicans-2024-legal-army-guards-stolen-election-claims/,Washington Examiner,Mabinty Quarshie,Mabinty Quarshie,"https://www.washingtonexaminer.com/wp-content/uploads/2024/08/AP24206743107136-1-scaled.webp?resize=1200,683","While many are pending up to Election Day, the outlet Democracy Docket, founded by Democratic lawyer Marc Elias, has tracked 20 GOP losses and five wins on mail-in voting cases.",United States,Center Right,National News Outlet,True,True
177581,2020-12-26,The sketchy origins of the FBI’s ‘Trump-Russia’ investigation,https://www.ocregister.com/2020/12/26/the-sketchy-origins-of-the-fbis-trump-russia-investigation/,Orange Count Register,Susan Shelley,Susan Shelley,https://www.ocregister.com/wp-content/uploads/2020/12/Trump_Russia_Probe_Congress_58842-1.jpg?w=1024&h=749,"In the fall of 2019, Marc Elias and Perkins Coie became very active in litigation against states that had strict laws about absentee or mail-in ballots.",United States,Center,Local News Outlet,True,True
177537,2024-10-20,Republicans and Democrats are both preparing for long legal battles over the 2024 election results,https://www.click2houston.com/news/politics/2024/10/20/republicans-and-democrats-are-both-preparing-for-long-legal-battles-over-the-2024-election-results/,Click on Houston,"Alanna Durkin Richer, Colleen Long And Lindsay Whitehurst, Associated Press","Alanna Durkin Richer, Colleen Long And Lindsay Whitehurst","https://res.cloudinary.com/graham-media-group/image/upload/f_auto/q_auto/c_thumb,w_700/v1/media/gmg/BREFNFWOE5D5DIBWUCPGDCTHUY.jpg?_a=DATAg1fkZAA0","With a little over two weeks before Election Day, about 180 voting and election cases have been filed so far this year, according to Democratic lawyer Marc Elias, who founded the election litigation tracking group Democracy Docket.",United States,Center,Local Broadcast News,True,True
177534,2024-10-20,Republicans and Democrats are both preparing for long legal battles over the 2024 election results,https://www.news4jax.com/news/politics/2024/10/20/republicans-and-democrats-are-both-preparing-for-long-legal-battles-over-the-2024-election-results/,NBC 4 Jacksonville,"Alanna Durkin Richer, Colleen Long And Lindsay Whitehurst, Associated Press","Alanna Durkin Richer, Colleen Long And Lindsay Whitehurst","https://res.cloudinary.com/graham-media-group/image/upload/f_auto/q_auto/c_thumb,w_700/v1/media/gmg/BREFNFWOE5D5DIBWUCPGDCTHUY.jpg?_a=DATAg1fkZAA0","With a little over two weeks before Election Day, about 180 voting and election cases have been filed so far this year, according to Democratic lawyer Marc Elias, who founded the election litigation tracking group Democracy Docket.",United States,Center,Local Broadcast News,True,True
177485,2024-10-22,RNC hopes Georgia Supreme Court will undo recent election law defeat,https://www.washingtonexaminer.com/news/campaigns/3197669/rnc-georgia-supreme-court-election-law/,Washington Examiner,Kaelan Deese,Kaelan Deese,"https://www.washingtonexaminer.com/wp-content/uploads/2024/10/Georgia-Oct-15-2024.webp?resize=1200,683","A decision on this request is expected soon, according to Democracy Docket.",United States,Center Right,National News Outlet,False,True
